EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5050375083813,8059019098340,B0DG2QVKZL,Car Pride Interior Clean & Shine 300ml,"Hoover HF1 Plus Cordless Stick Vacuum Cleaner with Turbo Suction Mode, Up to 45 Min Runtime, LED Lights, Multi-Floor Nozzle, Anti Hair Wrap, Handheld Capability, 165w [HF1P10H]",https://www.poundwholesale.co.uk/interior-clean-shine-300ml,https://www.amazon.co.uk/dp/B0DG2QVKZL,400.0,,,18,0.95,0.7916666666666666,99.0,14.85,6.45,0.55,16.5,0.15833333333333335,60.25,16.341666666666665,43.358333333333334,3231.6770186335402,22.8,43.7962962962963
5050375086753,5050375086753,B00IXMG80S,Car Pride Leather Cleaning Spray 250ml,"12 x Cans Of Leather cleaning spray, car cleaning, 300ml",https://www.poundwholesale.co.uk/leather-cleaning-spray-250ml,https://www.amazon.co.uk/dp/B00IXMG80S,,,Available (see Keepa data),3,0.97,0.8083333333333333,19.95,2.9924999999999997,2.8,0.55,3.325,0.16166666666666668,9.862499999999999,3.1633333333333336,6.149166666666665,452.6993865030674,7.312499999999999,30.822890559732656
5050375083783,5050375083783,B00A3T5F2G,Car Pride Instant Valet 300ml,Carpride Instant Valet Aerosol Spray 300ml,https://www.poundwholesale.co.uk/instant-valet-300ml,https://www.amazon.co.uk/dp/B00A3T5F2G,,,,9,0.97,0.8083333333333333,4.09,0.61,2.65,0.55,0.6816666666666668,0.16166666666666668,-0.8216666666666667,0.52,-1.8916666666666668,-139.2638036809816,4.78,-46.25101874490628
5050375084087,5050375084087,B004V424UK,Car Pride Tyre Shine 300ml,151 CAR VAN BIKE TYRE SHINE WET LOOK SPRAY BLACK,https://www.poundwholesale.co.uk/tyre-shine-300ml,https://www.amazon.co.uk/dp/B004V424UK,,,Available (see Keepa data),19,0.93,0.775,4.2,0.63,2.8,0.55,0.7000000000000001,0.15500000000000003,-0.8599999999999997,0.545,-1.9549999999999998,-147.5471698113207,4.909999999999999,-46.547619047619044
5050375083752,,B01C4S4876,Car Pride Alloy Wheel Cleaner 300ml,"Car Pride Wheel Clean, 300ml",https://www.poundwholesale.co.uk/alloy-wheel-cleaner,https://www.amazon.co.uk/dp/B01C4S4876,,,,9,0.97,0.8083333333333333,4.05,0.61,2.75,0.55,0.675,0.16166666666666668,-0.9550000000000001,0.5133333333333334,-2.0183333333333335,-148.58895705521473,4.88,-49.835390946502066
5050375084025,5050375084025,B0032XLIJE,Car Pride Spray Wax 300ml,SPRAY CAR WAX SUPERFAST FORMULA PROTECTS PAINTWORK,https://www.poundwholesale.co.uk/spray-wax-300ml,https://www.amazon.co.uk/dp/B0032XLIJE,,,Available (see Keepa data),10,0.97,0.8083333333333333,3.99,0.61,2.75,0.55,0.665,0.16166666666666668,-1.0049999999999997,0.5033333333333334,-2.058333333333333,-151.53374233128832,4.88,-51.58730158730158
