EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5056683920413,5060984592644,B0BVZVVR8N,Jaunty Assorted Colour Punch Balloons 5 Pack,Jaunty Partyware 100x Large Punch Balloons for Kids Ideal Party Bag Fillers - 12 Inch Large Size - Assorted Colours - Fun Children’s Party Ideas - Thick & Strong - Easy to Inflate,https://www.poundwholesale.co.uk/jaunty-assorted-colour-punch-balloons-5-pack,https://www.amazon.co.uk/dp/B0BVZVVR8N,,Available (see Keepa data),Available (see Keepa data),2,0.61,0.5083333333333333,17.99,2.7,2.98,0.55,2.9983333333333335,0.10166666666666667,8.701666666666666,2.896666666666667,5.255,496.5354330708661,6.84,29.210672595886606
6294015575095,0759973725310,B09WY76PT7,Royalford Black Nylon Whisk 30.5cm,"Anaeat Silicone Balloon Whisk, Perfect for Non-Stick Cookware, Milk and Egg Beater Blender, Heat Resistant Kitchen Whisks for Whisking, Cooking, Baking, Beating, Frothing & Stirring (Black)",https://www.poundwholesale.co.uk/royalford-black-nylon-whisk-30-5cm,https://www.amazon.co.uk/dp/B09WY76PT7,,Available (see Keepa data),,1,1.28,1.0666666666666667,12.95,1.94,3.04,0.55,2.158333333333333,0.21333333333333335,4.531666666666666,1.9449999999999998,2.036666666666666,125.97938144329895,6.81,15.727155727155726
5056683920345,0783103994628,B0837YY9PJ,"Jaunty Metallic Foil Happy Birthday Balloon 16"" Assorted Colours","Ponmoo Foil Balloon Number 16/61 Silver, Giant Numbers 0 1 2 3 4 5 6 7 8 9 10-19 20-29 30-39 40-49 50-60-70-80-90-100, Large Balloons for Wedding Anniversary Birthday Party Decoration",https://www.poundwholesale.co.uk/jaunty-metallic-foil-happy-birthday-balloon-16-assorted-colours,https://www.amazon.co.uk/dp/B0837YY9PJ,,Available (see Keepa data),,1,0.61,0.5083333333333333,6.99,1.05,1.5,0.55,1.1650000000000003,0.10166666666666667,2.6650000000000005,1.0633333333333337,1.0516666666666667,99.37007874015748,3.71,15.045302813543158
5015302452926,5070000217062,B0BVM8HCKJ,"Coco & Gray Round Non-Stick Cake Tin 9""","Grilzy 12 Inch Spring Form Cake Tin - 20cm Non-Stick Round Cake tins for Baking Cheesecake at Home, Kitchen, and Restaurant",https://www.poundwholesale.co.uk/coco-gray-round-non-stick-cake-tin-9,https://www.amazon.co.uk/dp/B0BVM8HCKJ,,Available (see Keepa data),,1,1.79,1.4916666666666667,13.99,2.1,3.48,0.55,2.331666666666667,0.2983333333333334,4.288333333333333,2.0333333333333337,1.7049999999999994,83.51020408163261,7.92,12.18727662616154
5056683920321,,B0DGCN5J3V,"Jaunty 40"" Metallic Silver Jumbo Foil Number Balloon 1 Pack Assorted","40 Inch Silver 50 Number Balloons,Silver 5 & 0 Foil Large Balloons,50 Big Digit Number Balloon for Men Women 50th Birthday Anniversary Decorations Graduation Party Supplies",https://www.poundwholesale.co.uk/jaunty-40-metallic-silver-jumbo-foil-number-balloon-1-pack-assorted,https://www.amazon.co.uk/dp/B0DGCN5J3V,,Available (see Keepa data),,1,0.5,0.4166666666666667,5.49,0.82,1.52,0.55,0.9150000000000001,0.08333333333333334,1.7349999999999999,0.8316666666666668,0.35333333333333306,36.551724137931004,3.3899999999999997,6.435944140862168
