EAN,EAN_OnPage,ASIN,Title,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,AmazonPrice_exVAT,ReferralFee,FBAFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
,,B0DWN2JQGG,Swan Eco Extra Slim Pre Cut Filter Tips - Box of 20 Packs,https://www.clearance-king.co.uk/swan-eco-extra-slim-pre-cut-filter-tips-box-of-20-packs.html,https://www.amazon.co.uk/dp/B0DWN2JQGG,,,,,6.36,5.300000000000001,7.69,6.408333333333334,1.1535,2.8,1.281666666666667,1.0600000000000003,2.454833333333333,0.22166666666666668,1.7331666666666665,0.32701257861635213,10.813500000000001,0.27045513654096226
,,B0CW3HXXRP,Zig Zag  Finest Quality Resealable Slim Filter Tips - Box Of 1500,https://www.clearance-king.co.uk/zig-zag-finest-quality-resealable-slim-filter-tips-box-of-1500.html,https://www.amazon.co.uk/dp/B0CW3HXXRP,,,,,3.65,3.0416666666666665,6.45,5.375,0.9675,2.8,1.0750000000000002,0.6083333333333334,1.6075,0.4666666666666668,0.6408333333333331,0.21068493150684928,7.9174999999999995,0.11922480620155035
,,B00NKFUKCA,Swan Slim Filter Tips - Box Of 10 x 165,https://www.clearance-king.co.uk/swan-slim-filter-tips-box-of-10-x-165.html,https://www.amazon.co.uk/dp/B00NKFUKCA,,,,,3.2,2.666666666666667,6.24,5.2,0.9359999999999999,2.8,1.0400000000000003,0.5333333333333334,1.4640000000000002,0.5066666666666668,0.45733333333333337,0.17149999999999999,7.436,0.08794871794871795
,,B000Y8WB8W,Car Pride Quick Fix Tyre Repair - 300ml,https://www.clearance-king.co.uk/car-pride-quick-fix-tyre-repair-300ml.html,https://www.amazon.co.uk/dp/B000Y8WB8W,,Available (see Keepa data),Available (see Keepa data),14.0,1.79,1.4916666666666667,5.99,4.991666666666667,0.9,3.14,0.9983333333333335,0.2983333333333334,0.9516666666666662,0.7000000000000002,-0.24833333333333396,-0.1664804469273747,6.33,-0.04974958263772967
,,B08SK5T9DS,Raw Natural Unrefined Tips - Original - Chemical And Chlorine Free - Box Of 50,https://www.clearance-king.co.uk/raw-natural-unrefined-tips-original-chemical-and-chlorine-free-box-of-50.html,https://www.amazon.co.uk/dp/B08SK5T9DS,500.0,,,,3.37,2.8083333333333336,2.48,2.066666666666667,0.372,2.8,0.41333333333333333,0.5616666666666668,-1.105333333333333,-0.14833333333333343,-1.4569999999999996,-0.5188130563798218,7.042,-0.7049999999999997
,5022822199682,B079GV1P6F,Kingavon Mini USB Portable Desk Top Fan - Black - 5V,https://www.clearance-king.co.uk/7-fin-oil-filled-radiator-heater-1500-watts-8.html,https://www.amazon.co.uk/dp/B079GV1P6F,,,Available (see Keepa data),4.0,1.67,1.3916666666666666,3.99,3.325,0.6,2.64,0.665,0.2783333333333334,0.08499999999999996,0.38666666666666666,-0.8016666666666667,-0.5760479041916169,5.41,-0.2411027568922306
5036905007146,5036905007146,B07VGKSRMN,Waddingtons Of London Number 1 Playing Cards,https://www.clearance-king.co.uk/endangered-species-playing-cards-assorted-1.html,https://www.amazon.co.uk/dp/B07VGKSRMN,,Available (see Keepa data),Available (see Keepa data),8.0,0.92,0.7666666666666667,2.99,2.491666666666667,0.45,1.7,0.4983333333333334,0.15333333333333335,0.3416666666666667,0.3450000000000001,-0.5033333333333334,-0.6565217391304349,3.5700000000000003,-0.2020066889632107
5060082940194,,B0719VYXB5,Spiral Adult Colouring Book - 2 Assorted Colours And Designs -  0% VAT - Assorted Types,https://www.clearance-king.co.uk/spiral-adult-colouring-book-2-assorted-colours-and-designs-0-vat-assorted-types.html,https://www.amazon.co.uk/dp/B0719VYXB5,50.0,,,,0.48,0.4,3.14,2.6166666666666667,0.471,2.8,0.5233333333333334,0.08,-0.6543333333333332,0.4433333333333334,-1.5976666666666666,-3.994166666666666,4.2509999999999994,-0.6105732484076433
,,B0D2CLZWCW,Ashley High Vis Wheelie Bin Number - 4,https://www.clearance-king.co.uk/808901-no-0-frozen-wheelie-bin-number-25-ck-3.html,https://www.amazon.co.uk/dp/B0D2CLZWCW,,,,,0.29,0.24166666666666667,2.5,2.0833333333333335,0.375,2.8,0.4166666666666667,0.04833333333333333,-1.0916666666666666,0.36833333333333335,-1.96,-8.110344827586207,3.965,-0.9408
5055566961673,,B094DLZR5B,Keep It Handy Super Glue - 3g - Pack of 2,https://www.clearance-king.co.uk/keep-it-handy-super-glue-3g-pack-of-2.html,https://www.amazon.co.uk/dp/B094DLZR5B,,,,,0.18,0.15,3.49,2.9083333333333337,0.5235,2.8,0.5816666666666668,0.03,-0.41516666666666624,0.5516666666666667,-1.466833333333333,-9.778888888888886,4.0035,-0.5043553008595987
