EAN,EAN_OnPage,ASIN,Title,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,AmazonPrice_exVAT,ReferralFee,FBAFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
182360,0044321182366,B074KS4KPP,COMBINED SCIENCE GCSE HIGHER AQA PRACTICE EXAMS BOOK,https://www.clearance-king.co.uk/combined-science-gcse-higher-aqa-practice-exams-book.html,https://www.amazon.co.uk/dp/B074KS4KPP,,,Available (see Keepa data),2.0,5.95,4.958333333333334,23.35,19.458333333333336,3.04,2.94,3.8916666666666675,0.9916666666666668,13.478333333333333,2.900000000000001,10.078333333333333,2.0326050420168063,12.43,0.5179443254817987
5060082941290,9781640010734,1640010734,Mind Relaxation Colouring Books For Grown Ups Featuring Flower And Pattern Designs - 0% VAT - Assorted Designs - 30 x 21cm,https://www.clearance-king.co.uk/mind-relaxation-colouring-books-for-grown-ups-featuring-flower-and-pattern-designs-0-vat-assorted-designs-30-x-21cm.html,https://www.amazon.co.uk/dp/1640010734,,,Available (see Keepa data),22.0,0.48,0.4,5.99,4.991666666666667,0.9,1.87,0.9983333333333335,0.08,2.2216666666666662,0.9183333333333336,0.8033333333333328,2.008333333333332,3.75,0.16093489148580956
,,B07VGSYK6T,Zig Zag Slim Menthol Filter Tips - Box Of 1500,https://www.clearance-king.co.uk/zig-zag-slim-menthol-filter-tips-box-of-1500.html,https://www.amazon.co.uk/dp/B07VGSYK6T,,,Available (see Keepa data),7.0,5.04,4.2,23.92,19.933333333333337,3.59,4.58,3.9866666666666672,0.8400000000000001,11.763333333333335,3.1466666666666674,8.116666666666667,1.9325396825396826,13.709999999999999,0.40719063545150497
,,B0F7FJVMC6,3 Tier Cloth Dryer Metal Stand - Maximum Load 7 Kg,https://www.clearance-king.co.uk/3-tier-cloth-dryer-metal-stand-maximum-load-7-kg.html,https://www.amazon.co.uk/dp/B0F7FJVMC6,,,Available (see Keepa data),1.0,11.0,9.166666666666668,24.99,20.825,3.7484999999999995,2.8,4.165,1.8333333333333335,14.276499999999999,2.3316666666666666,11.444833333333332,1.2485272727272725,18.0485,0.5495718287314926
,,B00BMM8VF6,Swan Extra Slim Menthol Filter Tips - Box Of 20 Packs,https://www.clearance-king.co.uk/swan-extra-slim-menthol-filter-tips-box-of-20-packs.html,https://www.amazon.co.uk/dp/B00BMM8VF6,50.0,Available (see Keepa data),Available (see Keepa data),8.0,8.7,7.25,14.85,12.375,2.23,3.0,2.475,1.45,7.145,1.0250000000000001,5.619999999999999,0.7751724137931033,14.43,0.45414141414141407
9780857510808,9780857510808,0857510800,STARDOLL AUTUMN/WINTER TOP TREND: HARDBACK BOOK,https://www.clearance-king.co.uk/stardoll-autumn-winter-top-trend-hardback-book.html,https://www.amazon.co.uk/dp/0857510800,,,Available (see Keepa data),4.0,0.28,0.23333333333333336,4.79,3.9916666666666667,0.72,1.87,0.7983333333333335,0.046666666666666676,1.4016666666666668,0.7516666666666668,0.15000000000000002,0.6428571428571429,3.37,0.03757828810020877
,5027355001679,B0CW3HXXRP,Zig Zag  Finest Quality Resealable Slim Filter Tips - Box Of 1500,https://www.clearance-king.co.uk/zig-zag-finest-quality-resealable-slim-filter-tips-box-of-1500.html,https://www.amazon.co.uk/dp/B0CW3HXXRP,,Available (see Keepa data),,2.0,3.65,3.0416666666666665,5.85,4.875,0.47,1.66,0.975,0.6083333333333334,2.7449999999999997,0.3666666666666666,1.878333333333333,0.6175342465753424,6.28,0.3852991452991452
8012979226925,0793127276655,B0C1MZ46PF,"MAGNETIC BOOKMARK- MY  PAGE CLIP, 2PCS",https://www.clearance-king.co.uk/my-page-clip-2pc-magnetic-bookmark-360.html,https://www.amazon.co.uk/dp/B0C1MZ46PF,300.0,Available (see Keepa data),,1.0,0.28,0.23333333333333336,5.79,4.825,0.87,2.42,0.9650000000000002,0.046666666666666676,1.5349999999999997,0.9183333333333336,0.11666666666666614,0.49999999999999767,4.07,0.024179620034542205
9780007798391,9780007798391,0007798393,FROM PETTICOAT TAILS TO ARBROATH SMOKIES BOOK,https://www.clearance-king.co.uk/from-petticoat-tails-to-arbroath-smokies-book.html,https://www.amazon.co.uk/dp/0007798393,,,,6.0,0.5,0.4166666666666667,5.0,4.166666666666667,0.75,2.16,0.8333333333333334,0.08333333333333334,1.2566666666666664,0.75,0.0066666666666663765,0.015999999999999303,3.91,0.0015999999999999303
,,B000Y8WB8W,Car Pride Quick Fix Tyre Repair - 300ml,https://www.clearance-king.co.uk/car-pride-quick-fix-tyre-repair-300ml.html,https://www.amazon.co.uk/dp/B000Y8WB8W,,Available (see Keepa data),Available (see Keepa data),14.0,1.79,1.4916666666666667,5.99,4.991666666666667,0.9,3.14,0.9983333333333335,0.2983333333333334,0.9516666666666662,0.7000000000000002,-0.24833333333333396,-0.1664804469273747,6.33,-0.04974958263772967
9780007798407,,0007267886,FROM ECCLES CAKE TO HAWKSHEAD WIG BOOK,https://www.clearance-king.co.uk/from-eccles-cake-to-hawkshead-wig-book.html,https://www.amazon.co.uk/dp/0007267886,,,,8.0,0.5,0.4166666666666667,4.27,3.558333333333333,0.6405,1.87,0.7116666666666667,0.08333333333333334,1.047833333333333,0.6283333333333333,-0.08050000000000035,-0.19320000000000082,3.5105,-0.022622950819672232
,5022822199682,B079GV1P6F,Kingavon Mini USB Portable Desk Top Fan - Black - 5V,https://www.clearance-king.co.uk/7-fin-oil-filled-radiator-heater-1500-watts-8.html,https://www.amazon.co.uk/dp/B079GV1P6F,,,Available (see Keepa data),4.0,1.67,1.3916666666666666,3.99,3.325,0.6,2.64,0.665,0.2783333333333334,0.08499999999999996,0.38666666666666666,-0.8016666666666667,-0.5760479041916169,5.41,-0.2411027568922306
5036905007146,5036905007146,B07VGKSRMN,Waddingtons Of London Number 1 Playing Cards,https://www.clearance-king.co.uk/endangered-species-playing-cards-assorted-1.html,https://www.amazon.co.uk/dp/B07VGKSRMN,,Available (see Keepa data),Available (see Keepa data),8.0,0.92,0.7666666666666667,2.99,2.491666666666667,0.45,1.7,0.4983333333333334,0.15333333333333335,0.3416666666666667,0.3450000000000001,-0.5033333333333334,-0.6565217391304349,3.5700000000000003,-0.2020066889632107
,5061066491572,B0F2J7PGM8,Crocs Premium Pocket Lighter with Pre-Adjusted Flame - Electronic Ignition - Assorted Colours - Pack of 2,https://www.clearance-king.co.uk/crocs-premium-pocket-lighter-with-pre-adjusted-flame-electronic-ignition-assorted-colours-pack-of-2.html,https://www.amazon.co.uk/dp/B0F2J7PGM8,50.0,,Available (see Keepa data),2.0,0.36,0.3,5.19,4.325,0.7785000000000001,2.8,0.8650000000000001,0.06,0.7465000000000003,0.8050000000000002,-0.5584999999999999,-1.8616666666666664,4.4384999999999994,-0.12913294797687858
5060082940194,5060082940194,B0719VYXB5,Spiral Adult Colouring Book - 2 Assorted Colours And Designs -  0% VAT - Assorted Types,https://www.clearance-king.co.uk/spiral-adult-colouring-book-2-assorted-colours-and-designs-0-vat-assorted-types.html,https://www.amazon.co.uk/dp/B0719VYXB5,50.0,Available (see Keepa data),Available (see Keepa data),12.0,0.48,0.4,3.14,2.6166666666666667,0.47,2.42,0.5233333333333334,0.08,-0.27333333333333343,0.4433333333333334,-1.2166666666666668,-3.041666666666667,3.87,-0.4649681528662421
5055566961673,5055566961673,B094DLZR5B,Keep It Handy Super Glue - 3g - Pack of 2,https://www.clearance-king.co.uk/keep-it-handy-super-glue-3g-pack-of-2.html,https://www.amazon.co.uk/dp/B094DLZR5B,,,Available (see Keepa data),1.0,0.18,0.15,3.49,2.9083333333333337,0.5235,2.8,0.5816666666666668,0.03,-0.41516666666666624,0.5516666666666667,-1.466833333333333,-9.778888888888886,4.0035,-0.5043553008595987
