EAN,EAN_OnPage,ASIN,Title,SupplierURL,AmazonURL,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,AmazonPrice_exVAT,ReferralFee,FBAFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
05060072087823,,B0DC6PBZJQ,Fluorodine Travel Kit - Toothbrush And Toothpaste In Travel Wallet - EXP: 08/23,https://www.clearance-king.co.uk/fluorodine-travel-kit-toothbrush-and-toothpaste-in-travel-wallet.html,https://www.amazon.co.uk/dp/B0DC6PBZJQ,0.5,0.4166666666666667,30.39,25.325000000000003,4.5584999999999996,2.8,5.065,0.08333333333333334,17.9665,4.981666666666667,12.484833333333333,29.963599999999996,8.3585,0.4929845343863112
5066113001070,0707154162744,B0D2L389R2,D&K Dengke Cup Shape Glass Pipe + Screen,https://www.clearance-king.co.uk/d-k-high-quality-glass-smoking-pipe-5-screens-9cm-bee-hive-assorted-designs-5.html,https://www.amazon.co.uk/dp/B0D2L389R2,0.58,0.48333333333333334,5.39,4.491666666666666,0.43,1.46,0.8983333333333334,0.09666666666666666,2.6016666666666666,0.8016666666666667,1.2999999999999998,2.6896551724137927,2.9699999999999998,0.2894248608534323
